"X4_colonias_id","X1_Sent2.B01","X1_Sent2.B02","X1_Sent2.B03","X1_Sent2.B04","X2_Srtm.DEM","X3_TreeCover","X4_alcaldias_id","latitud","longitud","temperatura","direcc_vient","humedad"
429,771.8,886,1036.4,1149.8,2326.07290039062,0,1,19.3972873687744,-99.2091262817383,18.6972222222222,69.3888888888889,29
430,792.606060606061,879.848484848485,1061.15151515152,1187.15151515152,2323.70125325521,0,1,19.3963273944277,-99.2114856604374,18.5861111111111,71.7222222222222,29
431,816.228070175439,927.684210526316,1119.51754385965,1308.00877192982,2267.77168140077,0.0701754385964912,4,19.3046322872764,-99.1637527733518,18.6861111111111,50.8611111111111,34
432,999.307479224377,1077.25761772853,1322.39612188366,1565.50692520776,2402.98401183237,1.61772853185596,16,19.245415970229,-99.0303786428351,17.8666666666667,137.416666666667,47
433,931.047169811321,1106.17924528302,1369.10377358491,1565.79245283019,2361.99397940006,4.4811320754717,7,19.5424466223087,-99.1321585313329,18.8611111111111,105.111111111111,35
434,586.767857142857,693.125,870.553571428571,1039.83928571429,2240.52634102958,0.303571428571429,4,19.336003780365,-99.1396657398769,18.8138888888889,82.8333333333333,34
435,849.069815195072,927.125256673511,1084.09958932238,1102.89630390144,2759.457190167,39.8018480492813,5,19.3448751242009,-99.2962703587338,16.9944444444444,95.1944444444444,41
436,757.939130434783,900.652173913043,1124.42608695652,1336.57391304348,2231.94883449389,0,7,19.4870514081872,-99.0904870074728,19.0666666666667,120.916666666667,40
437,921.979166666667,1011.375,1214.85416666667,1312.32291666667,2374.37003835042,11.0833333333333,1,19.3894798358281,-99.2200095653534,18.1861111111111,77.1666666666667,29
438,579.571428571429,707,886,1038.28571428571,2410.36450195312,0,14,19.2535329546247,-99.1589257376535,18.7638888888889,75.6944444444444,36
439,841.85,951.825,1190.025,1399.425,2246.39270019531,0,9,19.3647936820984,-99.0133584976196,19.1333333333333,146,35
440,975.838383838384,1056.59595959596,1254.56565656566,1350.42424242424,2752.4375147964,11.0505050505051,10,19.3014884139552,-99.2657307326192,16.6722222222222,67.1944444444444,41
441,377.675182481752,453.975669099757,658.799270072993,703.491484184915,2772.11757331347,45.9209245742092,10,19.2810175099802,-99.2555939982987,17.0055555555556,51.8611111111111,34
442,936.280991735537,1098.14049586777,1307.70454545455,1520.63429752066,2238.36949523421,0.0723140495867769,2,19.4834499359131,-99.1698498213587,19.2805555555556,96.1111111111111,37
443,889.609756097561,990.317073170732,1206.90243902439,1365.80487804878,2254.39169683689,0,9,19.3532817189286,-99.085300538598,19.2277777777778,141.25,37
444,857.674242424242,921.886363636364,1137.81818181818,1301.67424242424,2261.06844445431,0,9,19.3496458169186,-99.0825264670632,19.2277777777778,150.638888888889,37
445,563.75,725.5,964.25,1176,2260.79418945312,0.5,13,19.312572479248,-98.9731903076172,18.4861111111111,142.888888888889,35
446,1157.76470588235,1294,1449,1528.52941176471,2402.91951976103,0.117647058823529,1,19.3454910727108,-99.225066689884,18.2972222222222,58.8611111111111,34
447,845.84,977.5,1180.58,1372.86,2233.11720214844,0,4,19.3023390579224,-99.1091320800781,19.1638888888889,110,36
